,Brand Name,Review,Review Date,Review Website,Star Ratings
86,Jeep Compass,"This car meets all my needs and very easy to handle.The only feature I would change is the is the new function of the turn off at the stop signal and restart when you take your foot of the pedal other than that, I love my car","                by Lily s                from Lincoln Park, NJ                on Thu Oct 04 2018",www.cars.com,5
87,Jeep Compass,"Was looking for an suv that wasnt going to cost me an arm and a leg in fuel and its Perfect, great milage. perfect size if you're not looking for anything huge but definitely an upgrade from my old car. would definitely reccomend this vehicle!",                by dfm042297                from Grande Prairie                on Sun May 06 2018,www.cars.com,5
88,Jeep Compass,"It has plenty of leg room. Comfortable for all the front and the back seat. I am loving the rear view camera as well as other cool features in the dashboard. The only thing I didn't like much about this vehicle is that the backseat doesn't have a light and the head rest in the front passenger's seat is tilted forward, making it uncomfortable when laying your head against it.","                by Sorel Nemcik                from Raleigh, NC                on Sat Nov 25 2017",www.cars.com,5
89,Jeep Compass,"Recently traded my 2016 Jeep Wrangler for the 2018 Compass Trailhawk.  I'm in my 70s and found it more  difficult to get in and out of the Wrangler.  I test drove over 20 SUVs and opted for the Compass based on body style, features and comfort.  I love the navigation system and the fact that I can simply press a button on the console and disengage the start/stop feature.",                by Doglady1                from Dandridge Tn                on Fri Jun 15 2018,www.cars.com,5
90,Jeep Compass,This is the best Jeep I ever had. It handles like a car And it is a 4x4 Jeep. It is easy to park and has a backup Camera. It gets close to 30 mpg !!!!,                by Jeep                from Temperance MI                on Thu Oct 05 2017,www.cars.com,5
91,Jeep Compass,"Problems from month one. Ignition shut down as I drove car while the computer updated on the van Wyck expressway. Slushing sound in the door. Cold air comes in thru the gear shift area, ONLY GETS 17 mpg, starter had to be replaced, car pulls to the left and that was only the first year.",                by Duped again                from New york ny                on Wed Mar 13 2019,www.cars.com,5
92,Jeep Compass,The Compass Trail Hawk has great traction. The day we got it it started snowing before we left the dealership. The roads were slippery and we had no slipping! There is plenty of leg room. 2 USB ports. 1 12v dc plug in front 1 12v ac plug in the back seat. A very comfortable ride.,"                by Porter                from Breckenridge, MN                on Mon Nov 19 2018",www.cars.com,5
93,Jeep Compass,"So far I am enjoying this Jeep. The air conditioning doesn’t seem to get as cold as my other vehicles have. It lacks in get up and go. I also have yet to see the stated 30 miles per gallon on the highway. So far I’m averaging 17-18 miles to the gallon, in town and on the highway. Overall appearance is eye catching.",                by Cindy’s Jeep                from WY                on Thu Jul 05 2018,www.cars.com,5
94,Jeep Compass,"nice exterior, comfort in driving, though i need to adapt to the design of engine stopping and hope it won't hurt the engine","                by happy                from madison, wisconsin                on Mon Oct 09 2017",www.cars.com,5
95,Jeep Compass,The features are great for what I need BUT I owned a Jeep Willys previously and LOVED the look and feel of the Wrangler. The Compass loses some of it's appeal to me because it looks and feels more like driving a regular ole compact car. I like the ruggedness and feel of the Wrangler but it was not a practical vehicle for where and how I currently drive. The Compass better fits my drive and is more economical but emotionally it's lacking.,"                by Colorado                from Fairplay, CO                on Wed Apr 04 2018",www.cars.com,5
96,Jeep Compass,"This car is reliable economical and saves gas because of 2.4 liters, 4 cylinder 4x4 suvand I recommend to my friends and family. I think they will loved it",                by Mr Grey                from Sasckachewan                on Fri Mar 23 2018,www.cars.com,5
97,Jeep Compass,Love this Jeep. first time owner of a Jeep but enjoyed the ride home the test drive was great  and we decided to make this purchase!,"                by Robinhood                from Albany,Ga                on Sun Jul 01 2018",www.cars.com,5
98,Jeep Compass,"The vehicle looked great but hard to get into and the ride was bumpy and harsh. It is a SUV and I didn't think that the bumpy ride would effect my back pain, but it did. Great vehicle for young and health people.","                by bruffolo                from chesterfield, mi                on Wed May 23 2018",www.cars.com,5
99,Jeep Compass,Only had it a couple days.  Love it!  A lot of new things inside vehicle I still need to learn about.  Excited to learn more.,                by Robin Jeep Compass                from Sobieski Wi                on Sat May 26 2018,www.cars.com,5
100,Jeep Compass,Love this Jeep. first time owner of a Jeep but enjoyed the ride home the test drive was great  and we decided to make this purchase!,"                by Robinhood                from Albany,Ga                on Sun Jul 01 2018",www.cars.com,5
101,Jeep Compass,We've owned it for 8 months. Good mileage rides nice but we just replaced the front swaybar bushing. We were told that it is going to be a I'm going problem. Plastic part on your front end! Unacceptable.,"                by Parkman123                from Fredericton, NB                on Thu Jun 14 2018",www.cars.com,5
102,Jeep Compass,"Currently 3 months into owning a 2018 Jeep Compass, and it’s the worst thing I’ve bought. Been in for service 4 times already, replacing a different part each time. 2,500 miles and the major part that controls the entire vehicle needs to be replaced. Been waiting over a month, Chrysler won’t send the part to the dealership.  With 18 commonly known issues, it’s no wonder why I keep seeing these back on the used car side of the dealership with less than 10,000 miles on them. They are very unreliable. And not worth a dime.","                by CarCat15                from Traverse City, MI                on Sun May 20 2018",www.cars.com,5
103,Jeep Compass,I am pleased with the car.  I am very happy with the blind spot sensors which is one of the reasons I bought the car.,                by delcar                on Wed Oct 18 2017,www.cars.com,5
104,Jeep Compass,"I had my previous car for 10 years so I was very excited to buy a new ride. After searching for over a month, I fell in love with the Jeep Compass. It is compact yet super sleek and drives like a dream. I'm so in love with my choice and find any excuse to go for a drive. The features are very advanced and the style of the car makes me feel like a million bucks every time I step inside!","                by Kay P                from Boston, MA                on Tue Nov 13 2018",www.cars.com,5
105,Jeep Compass,I’ve been looking at a few smaller s u v and when I saw the new Compass I said that’s my new vechile. The design and the interior looks like a grand Cherokee. I had a 4 door car and traded it in for the new Compass. The comfort and the handling make it a great ride also not like your in a 4x4.,"                by Cupcakelou                from Buffalo, N Y                on Sun Feb 11 2018",www.cars.com,5
106,Jeep Compass,"This car has met all my needs and then some.  I can ask for anything more.  I am in love, love, love, love, with it",                by Blue Moon                from Tampa Fl                on Thu Aug 16 2018,www.cars.com,5
107,Jeep Compass,I have the Compass Latitude which seems smaller than the Compass. It is realizable and practical. Right after I leased it I took a 1500 mile road trip with absolutely no problems.,                by Goesssis                on Tue Jul 31 2018,www.cars.com,5
108,Jeep Compass,"I really like the vehicle my only issue was I had the car under 48 hours and had to be jumped, it was a brand new car with under 100 miles on it then and the dealership replaced the battery,  a few days later on day 5 of ownership the start stop feature stopped functioning as I pulled out into traffic limping basically across and yearly got t-boned!  Had to be towed to dealership and it has a second battery for this feature that had to be replaced!  Now I’m at Week 5 and making my first payment and had to have nitrogen added to the tires! All I got to say is the tires better not be going or the lemon law will be in place!","                by Rotcmom10                from Port Richey,Fl                on Sat Sep 22 2018",www.cars.com,5
109,Jeep Compass,"I thinks is the best investment ever done. I love it, it’s small, reliable, and easy to maneuver. Save a lot on gas. Cute looking ’’",                by Melon3149                from Orlando                on Thu Jul 19 2018,www.cars.com,5
110,Jeep Compass,"Leased car in July '18 been to dealership 4 time, 40 days in total w tranny issuescant get in touch w corporatestay away from JEEP","                by Dom1227                from Ft Lauderdale, Fl                on Sun Dec 02 2018",www.cars.com,5
111,Jeep Compass,"I absolutely love it. It's so smooth riding, yet capable of any kind of weather. The outside and inside has the most stylish details, which makes it stand out.","                by Sara, jeep lover                from Kellogg IA                on Sat Nov 18 2017",www.cars.com,5
112,Jeep Compass,"This vehicle is perfect for a busy family who enjoys the outdoors, needs reliability and fuel efficiency in order to get family to work, school and extra curricular activities, even in SNOW and ICE on Canadian streets.",                by Dynamic Deb                from Calgary AB                on Tue Aug 14 2018,www.cars.com,5
113,Jeep Compass,I’ve been looking at a few smaller s u v and when I saw the new Compass I said that’s my new vechile. The design and the interior looks like a grand Cherokee. I had a 4 door car and traded it in for the new Compass. The comfort and the handling make it a great ride also not like your in a 4x4.,"                by Cupcakelou                from Buffalo, N Y                on Sun Feb 11 2018",www.cars.com,5
114,Jeep Compass,I am pleased with the car.  I am very happy with the blind spot sensors which is one of the reasons I bought the car.,                by delcar                on Wed Oct 18 2017,www.cars.com,5
115,Jeep Compass,"Very comfortable ridehandles easy and being a senior citizen, I can get in and out with ease.  No blind spots while driving, Great sound system","                by firecracker                from Hephzibah, Georgia                on Sat Nov 10 2018",www.cars.com,5
116,Jeep Compass,"I really like the vehicle my only issue was I had the car under 48 hours and had to be jumped, it was a brand new car with under 100 miles on it then and the dealership replaced the battery,  a few days later on day 5 of ownership the start stop feature stopped functioning as I pulled out into traffic limping basically across and yearly got t-boned!  Had to be towed to dealership and it has a second battery for this feature that had to be replaced!  Now I’m at Week 5 and making my first payment and had to have nitrogen added to the tires! All I got to say is the tires better not be going or the lemon law will be in place!","                by Rotcmom10                from Port Richey,Fl                on Sat Sep 22 2018",www.cars.com,5
117,Jeep Compass,I've had 3 previous older vehicles that were quiet but now I have a brand new 2018 Jeep Compass that sounds like it's 20 years old and constantly has a sweet smell. Jeep service guys can't find anything wrong with it but something has to be wrong for it to make all this unnecessary noise.,                by Scorpiobaby75                from Durham NC                on Mon Mar 25 2019,www.cars.com,5
118,Jeep Compass,"This car has met all my needs and then some.  I can ask for anything more.  I am in love, love, love, love, with it",                by Blue Moon                from Tampa Fl                on Thu Aug 16 2018,www.cars.com,5
119,Jeep Compass,"I had my previous car for 10 years so I was very excited to buy a new ride. After searching for over a month, I fell in love with the Jeep Compass. It is compact yet super sleek and drives like a dream. I'm so in love with my choice and find any excuse to go for a drive. The features are very advanced and the style of the car makes me feel like a million bucks every time I step inside!","                by Kay P                from Boston, MA                on Tue Nov 13 2018",www.cars.com,5
120,Jeep Compass,"It has adaptive cruise control, it's very safety, confortable, beautifull,  has good torque, a plenty fatures",                by aafjeep                on Mon Sep 25 2017,www.cars.com,5
121,Jeep Compass,This car met all my needs and expectations. Good mileage and seek appearance. Love the updated interior and exterior features on the 2018. I highly recommend for a durable 4x4 that has a luxurious feel and ride.,                by Nelson83                on Thu Nov 09 2017,www.cars.com,5
122,Jeep Compass,"Test drive this car. Loved the look of it. Didn’t feel sluggish at all, despite being 4 cylinders.My 3 issues are that the steering wheel feels and sounds rough/papery. It actually makes a sound under your hands while turning- like rough paper. That may be something that would resolve/smooth out over time It was very distracting during the test drive.Second issue is storage/cargo space not sure I could fit my daughters large Dance bag in the cargo area without having to fold down the rear seats, and then we wouldn’t all fit in the car.Third issue is also size-related. Feels much smaller than comparable vehicles in the rear. And rear seats are very close to the front seats. No way to separate arguing children on longer rides.",                by Mrs C                from Massachusetts                on Tue Oct 24 2017,www.cars.com,5
123,Jeep Compass,"I am one new comer to Winnipeg this autumn and start one program in MITT. As an international student, I am not familiar with this quiet and friendly city, including the weather. I happened to meet one handsome gentleman named Jerry and his kind manager & colleagues, they help me choose the vehicle, reminder me every details for purchasing a new car and keep on concerning my using it even though I finish the deal. I bought that car in redline pearl this October and now I could drive to school, libraries and stores when I need. It gives me a new horizon I never experience before. Now I begin to love Winnipeg and treat my Compass as a girl baby: she depends on me and sometimes if I ignore her a little, she usually shows her unhappiness. At this time, I just return to spoil her a bit, for example, having a bath for her, she smiles again. We love each other. Hope others' friends own the same amazing feeling as I have. Have a marvelous time, forever. THANKS, JERRY  and ALL of your FRIENDS. Merry/Happy Christmas~","                by annlenovo5                from Winnipeg, CA                on Tue Nov 21 2017",www.cars.com,5
124,Jeep Compass,the first time I saw my 2018 Jeep Compass I knew I had to have it. It is stunning to look at and is extremely comfortable to ride in. The sleek design outside down to the detailed interior. I travel a lot and the navigation is going to come in so handy for me. I have wanted a vehicle with a moon roof since the first time I saw one and now I have one. The roads can become hazardous and I know I will be safe in my new Jeep.,"                by Lisa Arbogast                from Elkins, WV                on Tue Nov 14 2017",www.cars.com,5
125,Jeep Compass,"I used to own a 2017 Jeep Renegade. When I got in this 2018 Jeep Compass, though being a vehicle of almost the same size, Jeep totally designed this car differently. This vehicle not only has a more spacious interior due to the shape of the vehicle, but it also drives much smoother, drives much quieter, feels super comfortable, and includes rear A/C units. But whether you buy a Compass or a Renegade, do make sure you get one with a sunroof, the double pane sunroofs in Jeep vehicles are really cool and totally worth it!","                by Ksolo620                from North Port, Fl                on Mon Nov 26 2018",www.cars.com,5
126,Jeep Compass,It drives all the way home and doesn’t give me any problems. I get a lot of looks from sexy people in my new Jeep!,                by Ostentatious1                on Wed Aug 22 2018,www.cars.com,5
127,Jeep Compass,"This Vehicle is a great upgrade from what I was driving. More cozy and luxurious. Very nice detail on the inside,not to big nor small",                by Sheena                from Chicago Illinois                on Mon Nov 19 2018,www.cars.com,5
128,Jeep Compass,The safety features are great and my insurance went down in price. I plan to keep this vehicle for a long time.  I'm very happy with my Compass.,                by Jeep Fan                from Grand Rapids MI                on Mon Feb 11 2019,www.cars.com,5
129,Jeep Compass,"Have only had the car for a few weeks, so far I really like the car smooth running, nice inside and out good on gas .","                by VIZZY44                from HENDERSON, NC                on Fri Jan 18 2019",www.cars.com,5
130,Jeep Compass,"Have only had the car for a few weeks, so far I really like the car smooth running, nice inside and out good on gas .","                by VIZZY44                from HENDERSON, NC                on Fri Jan 18 2019",www.cars.com,5
131,Jeep Compass,"I am impressed with the room inside of the vehicle. I previously had a 2016 Jeep Patriot and it was not roomy at all. The Compass is a smooth, quiet ride.  Definitely getting a very nice vehicle for the price!",                by JeepFan                from Minnesota                on Thu May 17 2018,www.cars.com,5
132,Jeep Compass,I really like this vehicle because it's spacious is good on gas it's clean and drives smooth. Its a great car to travel from home and work.,"                by Adrian                from CANTON, Ohio                on Thu Feb 01 2018",www.cars.com,5
133,Jeep Compass,It drives all the way home and doesn’t give me any problems. I get a lot of looks from sexy people in my new Jeep!,                by Ostentatious1                on Wed Aug 22 2018,www.cars.com,5
134,Jeep Compass,"I used to own a 2017 Jeep Renegade. When I got in this 2018 Jeep Compass, though being a vehicle of almost the same size, Jeep totally designed this car differently. This vehicle not only has a more spacious interior due to the shape of the vehicle, but it also drives much smoother, drives much quieter, feels super comfortable, and includes rear A/C units. But whether you buy a Compass or a Renegade, do make sure you get one with a sunroof, the double pane sunroofs in Jeep vehicles are really cool and totally worth it!","                by Ksolo620                from North Port, Fl                on Mon Nov 26 2018",www.cars.com,5
135,Jeep Compass,"Love it - Love the luxury of this vehicle : I have been looking for over a year and it definitely was worth the waitMy sales person was very honest and I truly love the experience I had a BIG O in Greenville, SC","                by Debbie Meyer                from Anderson, sc                on Wed Feb 07 2018",www.cars.com,5
136,Jeep Compass,I love my 2018 Jeep Compass! It is a perfect fit for me and not too big. The new style looks very sporty. I would definitely recommend the 2018 Jeep Compass,"                by AFTEN                from Oklahoma City, Ok                on Wed Jan 03 2018",www.cars.com,5
137,Jeep Compass,"This car meets all of my needs. It is my first vehicle to have 4 Wheel Drive which is going to be great for me in my profession with all the driving I do during the winter months. There are some nice perks with the car as well. Two USB ports, Bluetooth capabilities, and a ton of leg room for everyone.","                by awem                from Kent, Ohio                on Mon Apr 23 2018",www.cars.com,5
138,Jeep Compass,"I was 700 miles away from my home when the service engine light went on. Luckily I was near a dealer. Bottom line - there was water in a cylinder, which was a factory defect. I  was without my vehicle for 6 weeks because a new engine needed to be ordered. I bought the car brand new and only had it for 3 months, by the way.  The warranty covered everything. When I got it back, the stop start feature wasn't working. I have been waiting  for SEVEN months for the battery for that to be available!!!","                by Pam                from Pawleys Island, SC                on Sun Mar 31 2019",www.cars.com,5
139,Jeep Compass,I'VE ALREADY DECIDED THAT THE NEXT CAR I PURCHASE WILL BE A JEEP.   IT HAS SURPASSED ALL MY EXPATATIONS.  VACATION TIME IS COMING SOON AND I'M READY TO GO.,"                by GO JEEP  (:                from THOMASVILLE, GEORGIA                on Sat Jun 09 2018",www.cars.com,5
140,Jeep Compass,"Perfect size, very spacious yet not too big and stylish! It’s very nice and drives great! I have gotten lots of compliments on it so far!","                by Jeeplover                from Dallas, Texas                on Wed Jun 20 2018",www.cars.com,5
141,Jeep Compass,"I've had my eye on a new Jeep Compass ever since they redesigned them. I got to test drive it and loved everything about it. I looked at other vehicles in the same class, but was just not as impressed as the Jeep.","                by New Compass Buyer                from Lynchburg, VA                on Sun Oct 01 2017",www.cars.com,5
142,Jeep Compass,I really like this vehicle because it's spacious is good on gas it's clean and drives smooth. Its a great car to travel from home and work.,"                by Adrian                from CANTON, Ohio                on Thu Feb 01 2018",www.cars.com,5
143,Jeep Compass,Its a good value for the pricing. AWD SUV under $25k in most cases but you get what you pay for. The seats are extremely uncomfortable due to design. The bucket leans back too far and the head rest stick too far forward placing the spine at an awkward angle. There is no room for a standard infant car seat in the cabin unless both front riders move seats essentially into the dashboard. thus an uncomfortable ride when going long distances. Im not particularly a fan of the auto off feature to save gas on this gas guzzler. I need to refill every 4 days to cover the same distance I drove in my much larger Tuscon which didn't need filling until every 8-10 days.  The exterior design is quite sleek and comparable to the Grand Cherokee at a fraction of the price. Some models have cargo mats that change the sleek look. The Uconnect app is not available for many 2018 which sucks for remote start during the colder days.,                by sonais7                from Philadelphia                on Tue Apr 03 2018,www.cars.com,5
144,Jeep Compass,I purchased this SUV due to its attractive exterior design. I've owned the vehicle for 2 months and I regret purchasing. There is no spare tire and the vehicle makes a knocking noise when you drive it at a low speed. The brakes also make a weird noise which makes me feel unsafe while driving the vehicle.,                by Oct10                from El Paso                on Thu May 10 2018,www.cars.com,5
145,Jeep Compass,"Eh, was not thrilled. The car is beautiful and sleek looking on the outside but on the inside. it’s nice however it felt low to the ground and much smaller then any of the other models. This new model just like most new cars in general have the new eco boost (the car turns off when you stop however in this model I legit thought the car stalled out, it was a very rough and noticing transition",                by KJeep                from NY                on Sun Feb 25 2018,www.cars.com,5
146,Jeep Compass,"this vehicle meet all my needs, and is very reliable. meets my expectations, I like the ride and drive","                by russ brown                from albemarle, n.c.                on Mon Dec 11 2017",www.cars.com,5
147,Jeep Compass,This car has met all my expectations and more. I love driving it to work everyday and all the features it includes. I finally look forward to driving places!,"                by nhynd15                from Canton, OH                on Mon Jun 18 2018",www.cars.com,5
148,Jeep Compass,This car does not meet any of my needs the passenger seat is much smaller than the driver's seat the pick up on this vehicle is just trash it is so loud that it sounds like a go kart the seats inside are made out of plastic even when you upgraded a lot do not be fooled by the nice colored paint or the big Sun roof  And the people that sell it to you are the most unhelpful people after you buy your car you will ever come in contact with,"                by Gz7777                from Detroit, MI                on Wed Oct 24 2018",www.cars.com,5
149,Jeep Compass,"Smooth ride, handles good. Not much storage space in side, pedals close, cup holder only in front, none in back. SUV is over priced, You could better.","                by Sports SUV                from Summerfield, FL                on Thu Mar 08 2018",www.cars.com,5
150,Jeep Compass,"I currently own the 2013 jeep compass latitude and it is the least reliable car I have ever driven in. At 4 years 62,000 miles the transmission was completely destroyed and had to be replaced. I'm now at year 4.5  and 70,000 miles and the electronic throttle control is now no longer working. 10/10 would not recommend to a friend. Save yourself the trouble of being stuck on the side of the road and get a different vehicle.",                by No more jeeps                on Wed Jun 06 2018,www.cars.com,5
151,Jeep Compass,Most of my dashboard warning lights came on after 3000 miles.  The brakes are too sensitive. I will never buy another  Chrysler product again. I will be looking to purchase a Toyota for my next new car.,"                by Brook Trout                from Hayward, Wis                on Tue Oct 30 2018",www.cars.com,5
152,Jeep Compass,"I was given one of these as a rental while my care was in the shop after an accident.  As a bigger man, this was the largest vehicle that they had to offer on the lot so there was not a lot of choices. The first thing that I noticed was the problem of just getting in and out of the vehicle. (I am a 2 car family I own a Ford focus and my husband a Chevy Equinox. I have no problem getting in and out of my Ford, but the Compass No matter what, when my butt was in the seat, I could not tilt my head far enough to get in the Compass with any ease. I drive 50 miles between work and home and that is when my problems with the compass began. The rental place was kind enough to fill the tank before I left, but just as I came home I noticed the dip in the gas gauge (not a good sign folks. The main issue that I took umbrage with was the stop/start feature. To me this is the dumbest most idiotic thing to put on a gas guzzler. I have about 7 stop lights and 4 stop signs that I have to get trough just to get to work. For those who say that this feature saves gas you are an idiot, PERIOD. the wear on the battery and starter alone negates the savings in fuel economy. (Yes, I am aware that they beefed up the starter and the battery to compensate for the start/stop feature.  After 1 trip from the rental place to home and then one to work and one back home the compass was below a 1/2 of a tank. The Equinox it would take me a week and 3 days to reach a 1/2 of a tank. The Ford 2 weeks.  The seats were uncomfortable as I felt like my rear end was hanging in the air while my butt cheeks were being poked by the seat edges. I felt like i was setting on a cardboard box that could support my weight. No matter how I adjusted, inflated, moved, raised the seat, it still felt like only the bare edge of my can were being supported. Now let's get to my issue with the infotainment unit. Looks nice till you have to use it. Why is the seat controls in a different section than the climate controls The other thing is there is only 2 settings low and holy xxxx that is hot. Unfortunately, the heated steering wheel gets extremely too hot. The entire ergonomics of this SUV are horrible, the stereo controls are on the back side of the steering wheel is just bad placement. To operate them please hold your arms at 3 and 9 did I mention that the arm rest is about 4 inches below your elbow Welcome to the Detroit lean club! As it turns out my brother owns an older Compass, When I told him of my issues with it, I was given the retort of ""It's a Jeep thing"" I replied that this is actually the 3rd Jeep that I have had to drive, I can honestly tell you that trough study and experience, and you are  dumb as xxxx. Yes I figured out the start/stop feature can be turned off, which I promptly turned off. Guess what the gas mileage improved but not enough to even recommend this SUV, go with a Honda, or a Toyota, xxxx, go with a horse, it would be better than the 2018 Jeep Compass.",                by Michael                from Rocky Mount                on Sat Dec 29 2018,www.cars.com,5
153,Jeep Compass,"Lots of electronics & gadgets come standard, and I will never use them. Does not come with a spare tire-that's an extra expense option. No place to put a purse other than passenger seat or floor area. Storage in passenger compartment very limited-just a small covered bin between the seats and a couple of cup holders. Built in bins on doors too small and shallow to store anything without risking it falling out when door is opened. Has good power on hills.","                by former Dakota owner                from Forestville, NY                on Fri Oct 20 2017",www.cars.com,5
154,Jeep Compass,"Rides very smooth, love the interior and the new exterior style of the 2018. Got mine in olive green!",                by Brian                on Sat Nov 04 2017,www.cars.com,5
155,Jeep Compass,"This SUV has all kinds of bells and whistles that appear to have been added as work arounds for poor design, layout and basic function.  At first blush the seating seems very low with the window sill at nearly shoulder level! Upon further examination I realized that the window is very short, the sill is high to make up for the short glass.  This creates a series of issues with side visibility.  The mirrors are oval and do not give good rear view coverage so there is a camera.  The sill height prevents the driver from seeing any pavement within 10 feet of the car's side so they have added lane detection.  Unfortunately these issues make the Jeep Compass completely unsuitable for city or off-road driving.","                by Iris Guy                from Kuna, Idaho                on Fri Jun 22 2018",www.cars.com,5
156,Jeep Compass,"I just got my Jeep a couple of months ago and love it! I really like that Jeep redesigned the Compass to have a similar look as the Grand Cherokee. For the price, you really can't beat it. It is a nice mid-sized SUV. I give everything 5 stars, except the interior. There are only two things I don't like about the design and that's that you can't control the music from the steering wheel buttons and there isn't much front console room. These two things are  I guess personal preference too. Other than that, I am very happy with it and plan on having it for a long time!",                by CasieW                from Raleigh                on Fri Feb 23 2018,www.cars.com,5
157,Jeep Compass,"One week after my purchase of a 2018 Compass Trailhawk, my vehicle began leaking transmission fluid and spent 5 weeks in the shop. I made my first payment while driving a rental. My next vehicle will be a Toyota","                by Outdoorsman                from Billings, MT                on Thu Jan 24 2019",www.cars.com,5
158,Jeep Compass,"Great combination of looks and function.  Lots of interior room for driver, passengers and loading for its size.","                by Jeep fan                from Salem, OR                on Thu Feb 15 2018",www.cars.com,5
159,Jeep Compass,"I LOVE this car. It runs so well, and is quite a Stylish looking car. A little pricey but over all we are very happy.","                by Mare123                from WLB, NJ                on Thu Feb 01 2018",www.cars.com,5
160,Jeep Compass,"Only one week into purchase, love this Jeep so far! Handling is amazing, features user friendly, stylish! I feel safe in this vehicle and has room for hauling family","                by SUZIEKLIND                from ZIM, MN                on Fri May 18 2018",www.cars.com,5
161,Jeep Compass,"This car has a lot of feature for the price I paid compare to others. Feels safe and looks great. Only complaint I have is the rear camera, it gets blurry depending of weather conditions.","                by Ricardo Medina                from Novi, MI                on Thu Nov 15 2018",www.cars.com,5
162,Jeep Compass,"I LOVE this car. It runs so well, and is quite a Stylish looking car. A little pricey but over all we are very happy.","                by Mare123                from WLB, NJ                on Thu Feb 01 2018",www.cars.com,5
163,Jeep Compass,"Compact, economical, capable handling under all driving conditions and most impressive is its exterior styling.  Purchased vehicle with the options I wanted.  All the safety features like Advanced  Safety and Lighting Group  and Safety and Security Group options lower my annual car insurance by $176.00.","                by TJ                from El Paso, Texas                on Fri Jan 26 2018",www.cars.com,5
164,Jeep Compass,love this vehicle overall just wish the interior wasn't so light-colored and cloth love the little Easter eggs that I've been finding the Loch Ness monster and the lizard was awesome,                by Darleen                from Tennessee                on Thu Apr 26 2018,www.cars.com,5
165,Jeep Compass,"Great combination of looks and function.  Lots of interior room for driver, passengers and loading for its size.","                by Jeep fan                from Salem, OR                on Thu Feb 15 2018",www.cars.com,5
166,Jeep Compass,While driving the power steering gave out.  Had to turn off car in the middle of the road and restart to gain steering.  Doesn’t up-gear when it is supposed to so stuck in low gear on roads.  Radio never worked right.  Disconnects phones by itself and wipes out contacts.,"                by CarMrs.                from Boston, Ma                on Sun Aug 26 2018",www.cars.com,5
167,Jeep Compass,I love it it reads my texts!It is comfortable and has a heated steering wheel and heated seats it has everything I wanted! I travel all over New England for work and the car is really a gem.,                by Just what the doctor ordered                from Adventure new england                on Tue May 15 2018,www.cars.com,5
168,Jeep Compass,"Love of my life, car-wise! A super smooth ride, with great visibility, design and feel, I ride on snow, ice, mud and of course regular conditions with complete control. It is a solid jeep, moves nicely on all terrains, accelerates well getting on the highway and is non-plus-ed when 18 wheelers cruise past or when I pass them as well as on windy days. The compass is both super sturdy and luxurious.  The auto starter (winter package for cold mornings has changed my feelings about the sub zero temperature mornings in northern new york.  All I want to do is DRIVE! The huge sunroof provides great views of the night sky too! I absolutely LOVE this car!",                by bmur                from New York State                on Wed Dec 27 2017,www.cars.com,5
169,Jeep Compass,"I bought this car after my Nissan Sentra’s transmission Went out at 60,000 miles. It handles so well and is so comfortable. The console is very sleek and the exterior is very appealing. It’s basically a smaller, nicer looking Cherokee. I love it!","                by Leeleeteddy                from Fairfield, ca                on Fri Mar 30 2018",www.cars.com,5
170,Jeep Compass,"Love of my life, car-wise! A super smooth ride, with great visibility, design and feel, I ride on snow, ice, mud and of course regular conditions with complete control. It is a solid jeep, moves nicely on all terrains, accelerates well getting on the highway and is non-plus-ed when 18 wheelers cruise past or when I pass them as well as on windy days. The compass is both super sturdy and luxurious.  The auto starter (winter package for cold mornings has changed my feelings about the sub zero temperature mornings in northern new york.  All I want to do is DRIVE! The huge sunroof provides great views of the night sky too! I absolutely LOVE this car!",                by bmur                from New York State                on Wed Dec 27 2017,www.cars.com,5
171,Jeep Compass,"I bought this car after my Nissan Sentra’s transmission Went out at 60,000 miles. It handles so well and is so comfortable. The console is very sleek and the exterior is very appealing. It’s basically a smaller, nicer looking Cherokee. I love it!","                by Leeleeteddy                from Fairfield, ca                on Fri Mar 30 2018",www.cars.com,5
172,Jeep Compass,This car very roomy with great features. I like the sport feel and the way it drives. The gas mileage is nice as well. It will save me lots of money!,                by Faith                from Tampa Fl                on Wed Mar 14 2018,www.cars.com,5
173,Jeep Compass,"I’m 2000 miles in on my Jeep Compass Limited  and so far I’ve been very satisfied with the purchase. My only complaint is I wish it had a bigger engine, otherwise it’s a great compact SUV.",                by DSW2506                from VA                on Thu Jun 14 2018,www.cars.com,5
174,Jeep Compass,"The 2018 Jeep Renegade is my first New Car, I have been an owner for about two weeks and I can truly say that I am very happy with the decision on buying one of these unique little vehicles.  At first I was skeptical as my friends with Jeeps of their own said not to buy that style Jeep as it was a model ""built to break"" or ""not a real Jeep"". After asking questions and doing tons of research, car shopping, etc. My husband and I felt confidant with making the purchase and we couldn't be happier with our decision.  As a young blossoming family with a new baby on the way, we believe this vehicle will keep up with durability, efficiency and comfort for years to come. Thanks to Desoto Ford for the great car for the great price!",                by MamaWopp2018                from Arcadia                on Mon Jul 09 2018,www.cars.com,5
175,Jeep Compass,It is my first car.overall I think it is a cool car,                by Alfred                on Mon Jan 29 2018,www.cars.com,5
176,Jeep Compass,"The ride is great compared to other cars I have test drove, I love the compass! Very nice looking vehicle. Lots of space!!!! Go to Chapman in Horsham ask for Sam Greene","                by Blair Tibaldi                from Horsham, pa                on Mon Mar 26 2018",www.cars.com,5
